eventId,key,value,trans
490100306,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100307,eventTitle,三峰 結華,三峰结华
490100307,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100308,eventTitle,幽谷 霧子,幽谷雾子
490100308,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100309,eventTitle,小宮 果穂,小宫果穗
490100309,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100310,eventTitle,園田 智代子,园田智代子
490100310,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100311,eventTitle,西城 樹里,西城树里
490100311,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100312,eventTitle,杜野 凛世,杜野凛世
490100312,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100313,eventTitle,有栖川 夏葉,有栖川夏叶
490100313,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100314,eventTitle,大崎 甘奈,大崎甘奈
490100314,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100315,eventTitle,大崎 甜花,大崎甜花
490100315,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100316,eventTitle,桑山 千雪,桑山千雪
490100316,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100317,eventTitle,芹沢 あさひ,芹泽朝日
490100317,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100318,eventTitle,黛 冬優子,黛冬优子
490100318,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100319,eventTitle,和泉 愛依,和泉爱依
490100319,eventAlbumName,1st Anniversary 当日スペシャルコミュ,1周年纪念日特别剧情
490100401,eventTitle,シャイニーの日　特別コミュ,Shiny日特别剧情
490100401,eventAlbumName,シャイニーの日 特別コミュ,Shiny日特别剧情
490100501,eventTitle,イルミネーションスターズ,Illumination Stars
490100501,eventAlbumName,SUMMER PARTY 2019 カウントダウンミニコミュ,SUMMER PARTY 2019倒计时迷你通讯
490100502,eventTitle,アンティーカ,L'Antica
490100502,eventAlbumName,SUMMER PARTY 2019 カウントダウンミニコミュ,SUMMER PARTY 2019倒计时迷你通讯
490100503,eventTitle,放課後クライマックスガールズ,放学后Climax Girls
490100503,eventAlbumName,SUMMER PARTY 2019 カウントダウンミニコミュ,SUMMER PARTY 2019倒计时迷你通讯
490100504,eventTitle,アルストロメリア,Alstroemeria
490100504,eventAlbumName,SUMMER PARTY 2019 カウントダウンミニコミュ,SUMMER PARTY 2019倒计时迷你通讯
490100505,eventTitle,ストレイライト,Straylight
490100505,eventAlbumName,SUMMER PARTY 2019 カウントダウンミニコミュ,SUMMER PARTY 2019倒计时迷你通讯
490100601,eventTitle,天井社長,天井社长
490100601,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100621,eventTitle,天井社長,天井社长
490100621,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100622,eventTitle,天井社長,天井社长
490100622,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100623,eventTitle,天井社長,天井社长
490100623,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100624,eventTitle,天井社長,天井社长
490100624,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100631,eventTitle,天井社長,天井社长
490100631,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100632,eventTitle,天井社長,天井社长
490100632,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100633,eventTitle,天井社長,天井社长
490100633,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100634,eventTitle,天井社長,天井社长
490100634,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100641,eventTitle,天井社長,天井社长
490100641,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100642,eventTitle,天井社長,天井社长
490100642,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100643,eventTitle,天井社長,天井社长
490100643,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490100644,eventTitle,天井社長,天井社长
490100644,eventAlbumName,２８３プロダクション──某月某日、面談──,283Production──某月某日、面谈──
490101001,eventTitle,イルミネーションスターズ,Illumination Stars
490101001,eventAlbumName,SPRING PARTY 2020 カウントダウンミニコミュ,SPRING PARTY 2020倒计时迷你通讯
490101002,eventTitle,アンティーカ,L'Antica
490101002,eventAlbumName,SPRING PARTY 2020 カウントダウンミニコミュ,SPRING PARTY 2020倒计时迷你通讯
490101003,eventTitle,放課後クライマックスガールズ,放学后Climax Girls
490101003,eventAlbumName,SPRING PARTY 2020 カウントダウンミニコミュ,SPRING PARTY 2020倒计时迷你通讯
490101004,eventTitle,アルストロメリア,Alstroemeria
490101004,eventAlbumName,SPRING PARTY 2020 カウントダウンミニコミュ,SPRING PARTY 2020倒计时迷你通讯
490101005,eventTitle,ストレイライト,Straylight
490101005,eventAlbumName,SPRING PARTY 2020 カウントダウンミニコミュ,SPRING PARTY 2020倒计时迷你通讯
490101101,eventTitle,門の中にて,在门中
490101101,eventAlbumName,Secret×Rose,Secret×Rose
490101102,eventTitle,カウンセラー室にて,在咨询室
490101102,eventAlbumName,Secret×Rose,Secret×Rose
490101103,eventTitle,Romeo×Root,Romeo×Root
490101103,eventAlbumName,Secret×Rose,Secret×Rose
490101104,eventTitle,Juliet×Root,Juliet×Root
490101104,eventAlbumName,Secret×Rose,Secret×Rose
490101105,eventTitle,Rose×Root,Rose×Root
490101105,eventAlbumName,Secret×Rose,Secret×Rose
490101106,eventTitle,賑やかな少女たち,热闹的少女们
490101106,eventAlbumName,Secret×Rose,Secret×Rose
490101107,eventTitle,仲良しの少女たち,要好的少女们
490101107,eventAlbumName,Secret×Rose,Secret×Rose
490101108,eventTitle,愛らしい少女たち,可爱的少女们
490101108,eventAlbumName,Secret×Rose,Secret×Rose
490101109,eventTitle,仲間たる少女たち,作为同伴的少女们
490101109,eventAlbumName,Secret×Rose,Secret×Rose
490101110,eventTitle,鋭角なる少女たち,锐角的少女们
490101110,eventAlbumName,Secret×Rose,Secret×Rose
490101111,eventTitle,同僚の教師と,与同事教师
490101111,eventAlbumName,Secret×Rose,Secret×Rose
490101112,eventTitle,Secret×Root,Secret×Root
490101112,eventAlbumName,Secret×Rose,Secret×Rose
490101113,eventTitle,Secret×Besties,Secret×Besties
490101113,eventAlbumName,Secret×Rose,Secret×Rose
490101114,eventTitle,Secret×Company,Secret×Company
490101114,eventAlbumName,Secret×Rose,Secret×Rose
490101115,eventTitle,Secret×Full power,Secret×Full power
490101115,eventAlbumName,Secret×Rose,Secret×Rose
490101116,eventTitle,Secret×Fragrance,Secret×Fragrance
490101116,eventAlbumName,Secret×Rose,Secret×Rose
490101117,eventTitle,Secret×Not round,Secret×Not round
490101117,eventAlbumName,Secret×Rose,Secret×Rose
490101118,eventTitle,窓辺にて,在窗边
490101118,eventAlbumName,Secret×Rose,Secret×Rose
490101201,eventTitle,シャイニーの日 2020 特別コミュ,Shiny日2020特别剧情
490101201,eventAlbumName,シャイニーの日 2020 特別コミュ,Shiny日2020特别剧情
490101301,eventTitle,イルミネーションスターズ,Illumination Stars
490101301,eventAlbumName,2nd Anniversary 当日スペシャルコミュ,2周年纪念日特别剧情
490101302,eventTitle,アンティーカ,L'Antica
490101302,eventAlbumName,2nd Anniversary 当日スペシャルコミュ,2周年纪念日特别剧情
490101303,eventTitle,放課後クライマックスガールズ,放学后Climax Girls
490101303,eventAlbumName,2nd Anniversary 当日スペシャルコミュ,2周年纪念日特别剧情
490101304,eventTitle,アルストロメリア,Alstroemeria
490101304,eventAlbumName,2nd Anniversary 当日スペシャルコミュ,2周年纪念日特别剧情
490101305,eventTitle,ストレイライト,Straylight
490101305,eventAlbumName,2nd Anniversary 当日スペシャルコミュ,2周年纪念日特别剧情
490101306,eventTitle,ノクチル,Noctchill
490101306,eventAlbumName,2nd Anniversary 当日スペシャルコミュ,2周年纪念日特别剧情
490101501,eventTitle,願い事,愿望
490101501,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101502,eventTitle,櫻木 真乃,樱木真乃
490101502,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101503,eventTitle,風野 灯織,风野灯织
490101503,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101504,eventTitle,八宮 めぐる,八宫巡
490101504,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101505,eventTitle,月岡 恋鐘,月冈恋钟
490101505,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101506,eventTitle,田中 摩美々,田中摩美美
490101506,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101507,eventTitle,白瀬 咲耶,白濑咲耶
490101507,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101508,eventTitle,三峰 結華,三峰结华
490101508,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101509,eventTitle,幽谷 霧子,幽谷雾子
490101509,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101510,eventTitle,小宮 果穂,小宫果穗
490101510,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101511,eventTitle,園田 智代子,园田智代子
490101511,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101512,eventTitle,西城 樹里,西城树里
490101512,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101513,eventTitle,杜野 凛世,杜野凛世
490101513,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101514,eventTitle,有栖川 夏葉,有栖川夏叶
490101514,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101515,eventTitle,大崎 甘奈,大崎甘奈
490101515,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101516,eventTitle,大崎 甜花,大崎甜花
490101516,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101517,eventTitle,桑山 千雪,桑山千雪
490101517,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101518,eventTitle,芹沢 あさひ,芹泽朝日
490101518,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101519,eventTitle,黛 冬優子,黛冬优子
490101519,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101520,eventTitle,和泉 愛依,和泉爱依
490101520,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101521,eventTitle,浅倉 透,浅仓透
490101521,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101522,eventTitle,樋口 円香,樋口圆香
490101522,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101523,eventTitle,福丸 小糸,福丸小丝
490101523,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101524,eventTitle,市川 雛菜,市川雏菜
490101524,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101525,eventTitle,七草 はづき,七草叶月
490101525,eventAlbumName,七夕・283の短冊,七夕·283的短册
490101526,eventTitle,社長,社长
490101526,eventAlbumName,七夕・283の短冊,七夕·283的短册
490102001,eventTitle,スペシャルコミュ,特别剧情
490102001,eventAlbumName,アイドルマスター15周年 スペシャルコミュ,偶像大师15周年特别剧情
490102002,eventTitle,プロジェクトルミナス SPコミュ,Project Luminas SP通讯
490102002,eventAlbumName,アイドルマスター15周年 スペシャルコミュ,偶像大师15周年特别剧情
490102101,eventTitle,探偵（真乃）,侦探（真乃）
490102101,eventAlbumName,World×Code,World×Code
490102102,eventTitle,探偵（千雪）,侦探（千雪）
490102102,eventAlbumName,World×Code,World×Code
490102103,eventTitle,探偵（結華）,侦探（结华）
490102103,eventAlbumName,World×Code,World×Code
490102104,eventTitle,探偵（樹里）,侦探（树里）
490102104,eventAlbumName,World×Code,World×Code
490102105,eventTitle,探偵（デビ太郎）,侦探（Devitaro）
490102105,eventAlbumName,World×Code,World×Code
490102106,eventTitle,探偵（摩美々）,侦探（摩美美）
490102106,eventAlbumName,World×Code,World×Code
490102107,eventTitle,探偵（めぐる）,侦探（巡）
490102107,eventAlbumName,World×Code,World×Code
490102108,eventTitle,探偵（円香）,侦探（圆香）
490102108,eventAlbumName,World×Code,World×Code
490102109,eventTitle,探偵（雛菜）,侦探（雏菜）
490102109,eventAlbumName,World×Code,World×Code
490102110,eventTitle,探偵（甘奈）,侦探（甘奈）
490102110,eventAlbumName,World×Code,World×Code
490102111,eventTitle,探偵（凛世）,侦探（凛世）
490102111,eventAlbumName,World×Code,World×Code
490102112,eventTitle,探偵（灯織）,侦探（灯织）
490102112,eventAlbumName,World×Code,World×Code
490102113,eventTitle,探偵（果穂）,侦探（果穗）
490102113,eventAlbumName,World×Code,World×Code
490102114,eventTitle,探偵（愛依）,侦探（爱依）
490102114,eventAlbumName,World×Code,World×Code
490102115,eventTitle,探偵（愛依の友人）,侦探（爱依的朋友）
490102115,eventAlbumName,World×Code,World×Code
